127.0.0.1 - - [25/Jul/2016:21:02:04 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:02:04 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:02:04 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:02:47 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 200 121200 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:02:47 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 200 29062 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:02:47 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 200 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:02:47 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 200 85659 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:02:47 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:02:47 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 200 12 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:02 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:02 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:02 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:02 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:02 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:02 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:15 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:03:15 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:03:31 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:31 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:31 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:31 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:31 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:31 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:33 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:33 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:33 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:03:36 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:15 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:15 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:15 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:15 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:15 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:15 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:31 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?opercacion=crear" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:38 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:05:38 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:05:38 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:05:38 -0500] "GET /WebTest01/public/js/jquery.min.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:05:38 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:05:38 -0500] "GET /WebTest01/public/js/app.js HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/alumno/?operacion=crear" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
127.0.0.1 - - [25/Jul/2016:21:05:52 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:52 -0500] "GET /WebTest01/public/js/bootstrap.js HTTP/1.1" 404 571 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:54 -0500] "GET /WebTest01/public/css/bootstrap.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:54 -0500] "GET /WebTest01/public/css/styles.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
127.0.0.1 - - [25/Jul/2016:21:05:54 -0500] "GET /WebTest01/public/css/font-awesome.min.css HTTP/1.1" 304 0 "http://localhost:8080/WebTest01/index.jsp" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/7.0; .NET4.0E; .NET4.0C; Tablet PC 2.0)"
